797,beta punya kawan yg orgtuanya memilih menyekolahkan dia ke perguruan tinggi supaya sonde nikah muda dan bisa punya masa depan yang baik. sekolahnya pun harus di luar daerah juga dgn alasan adat istiadat di sana. https://t.co/cxwg2nwssk
798,"#jujurguepernah kepikiran mo nikah muda, tapi karena gada calonnya ya gajadi 🙄"
799,"alasan aku gak bsa nerima tawaran nikah muda dgn secepat kilat bilang yes. karna, pernikahan jaman skrg uda kaya gak ada bedany lagi sma pacaran. kalo tiba2 ada masalah atau gak cocok ntar pisah/putus/cerai, habis itu kalo nemu yg baru lagi yg dirasa cocok ntar jadian lagi/nikah-"
800,"""nikah muda kan ngindarin zina""
ya sapa suruh lu mikirnya zina mulu"
801,"nah yg disayangkan itu yang komen pada normalizing it.
kalau keterusan dan memiliki hubungan asmara antara orang dewasa dan underage dianggap wajar jadinya apa?
masa mendatang nikah muda jadinya dianggap normal dan sah-sah aja.
dampaknya apa?
banyak, bisa dicari di google."
802,kenapa orng2 memutuskan nikah muda... kita masih 20 tahun lo 🤐
803,@nujuliyanis aaaaa gapapa. nanti aku nikah sama yg lebih muda. mas jungkook misalnya
804,bau bau mo nikah muda
805,"dah ah. gt aja bacotan q. makasih y yg dah mau baca kemirisan q thdp teman teman q yg katanya berhijrah dgn kedok nikah nikah muda dan mengharamkan non mahram dengan mudahnya.

sekian thx."
806,mirisnya banyak kampanye nikah muda dll dikira nikah itu kayak mainan kali yak! https://t.co/6i3nyralyh
807,"dan kadang juga menyamakan wanita sebagai objek. hell please.

aku dikandung sama ibu selama berbulan bulan, bukan untuk dijadikan 'nafsu' yg berkedok nikah muda, yg seolah olah istri 'harus' dirumah, patuh ngeladenin suami."
808,@_akaogi orang indo tidak paham konsep sex predator yang mentargetkan anak dibawah umur karena nikah muda disini wajar 🙄
809,"@tubirfess malahan nenek temenku nikah sama guru nya sendiri. tapi itu pas dia sma, dan gurunya kayak guru muda gitu."
810,@outstandjing seusum-usumnya hookup culture lebih usum nikah muda dan pandangan perempuan nggak perawan bukan istri-material ~
811,@kumparan @adhiba_ akibat nikah muda.
812,"boleh kali ya nonton konser mumpung belom nikah wkwkwk
pingin nikmati masa muda dulu baru nikah wkwkwk"
813,"@mfachri27_ @feboyana nah itu gua mah kaga dah nikah muda, nyari duit buat nabung beli roda 4 aja susah minta ampun gimana beliin baju anak2 hhhh"
814,@hek_bass @feboyana ya makanya hijrah pikirannya jgn nikah muda doang wkwkwkwk
815,"yah kan jadi pengen nikah muda😭😭😂😭

https://t.co/mvkqn4boik"
816,survei: milenial ternyata ingin nikah muda https://t.co/geqmnppw1r
817,"sama dengan orang hijrah hijrah itu yang langsung nikah sembarangan gitu aja tanpa memperhatikan apa aja yg perlu dibahas sebelum menikah termasuk anak, karier, dst.

dear penggila hijrah dan nikah muda, belajar dari ini😊 https://t.co/ceazo90xbx"
818,@olibbia @kaiakerber @doumandu @ultimaterpe ayo kita nikah muda aja.
819,"@_arlaa takutlah haha, makanya mau nikah muda kalo jadi rafatar wkwk"
820,"@dhiasfra wkwk 😂

kayanya sih ya.. tapi masi 37 apa 38 gitu. masi muda lah. nikah sekarang2 jg ga telat2 amat.. emang dia ga cocok sih sama yg muda2, harusnya yang mature gitu~ wkwk. sotoy ah."
821,"ngakunya open minded, tapi kalo tiap ada yang menyuarakan nikah muda, hijrah, dan pro lgbt kalian bully habis2an"
822,"@kdrama_menfess iya bener, gausah buru buru nikah gapapa:"" nikmatin masa muda dulu, nikmatin karir dulu, happy happy dulu"
823,"@nu_riyadhinoo ya karena usahanya mungkin udah stuck. menurut aku, dia nikah aja sama musisi muda disana. biar karirnya bisa pelan-pelan melesat."
824,"kasian masih muda udah dibunuh, mana belom nikah, parahnya dimutilasi. emang jaman sekarang, gatau dah."
825,"kasian para pejuang nikah muda, udah dapat restu ehh kehalang sm zonasi.... hiyaa hiyaaaa..."
826,"@awskiy @the_magdalene pemikiran gue kalo nikah muda itu terlalu resiko dr fisik, emosional sama psikologis. mending usia mateng lah, 26-28an. kalo di ibaratnya mangga udh manis sampe meletek kulitnya"
827,"hyak, pasti rame nih gara2 song song couple.
perbedaannya adalah
org terkenal : pas nikah rame pas bubar rame pada ngebahas (ig, twitter)
anak sma / muda mudi +62 : pas jadian biasa ae pas bubar bikin klarifikasi di youtube"
828,@diajenglrst aku mau nikah banget. tapi mikirin nikah di indo. wow. berapa dana keluar? -_- kalaw nunggu sampai semua ready. mungkin aku sudah tidak muda lagi. 🤷
829,@vicss8 yg mau nikah muda siapa maimuna😤
830,"@aeribase gue malah pengennya member exo cepet cepet nikah, mo liat baby nyaa, pen liat mreka jadi bapak muda 😂"
831,@_arlaa kalo aku rafatar sih ayo2 aja nikah muda wkwk
832,nikah muda #terimahasilmk
833,@gituajaakorepot kalo nikah muda apa siap?
834,@hek_bass tanda tanda yar ituuu suruh nikah muda wkwk
835,@ghaisssss justru biasanya yg begitu tu krn dia nikah muda tapi sebelumnya pacaran wkwkwk makanya bangga bet dah nikah
836,"kooku: semoga iu sama jk, bisa kaya songsong couple sampe nikah. sjk fanboy shk dan sjk lebih muda 4 tahun dari shk (sama kaya iujk)

joonu: semoga leelee couple (lee jieun, lee joongi) cinlok sampe nikah kaya songsong couple

new: songsong couple mengajukan cerai
😐 : .........."
837,"sungjae itu suka sama anak-anak, dan dia pingin nikah muda. tapi karena kesibukannya maka itu akan sulit."
838,"apa yang membuat orang berpikiran buat nikah muda ya :( aku diumur sekarang aja belum ada pencapaian apa apa, ga kebayang anak ku besok ku kasih bekal apa didikannya selain sd smp sma kuliah"
839,"jadi, tiap ada bercandaan ‘nikah muda’, pasti cuma di ujung lidah aja. di dalem otak mah muter muter sampe otaknya aus"
840,"mau nanya

mau gak sih kalian nikah muda? alasannya?"
841,"me : 25

my mom : kelamaan itu. 22 apa 23 kek. itu teh *** nikah muda skrg kek adek kakak sm anaknya.

ya...lalu...."
842,@noyskiy aku tiap hari di kantor disuruh nikah mulu. nikah muda is a must 😶
843,"@rissaarlini jungkinya masih muda sih jadi anu-
makanya kalo jungki yg ceraiin, aku kasian kyo nya (?) apalagi kalo ga salah sebelum sama jungki itu dia udh trauma gamau nikah lg(?)

kalo kyo yg ceraiin, ya gatau apa alasannya but jd sedih sama dua2nya"
844,"@_moonine wkwk ku malah belum baca blind itemsnya. ku dulu pas mereka mau nikah malah agak gimana sama komen bapaknya yang lakik, yang bilang sebenarnya dia pengen mantu yang lebih muda (karena urusan reproduksi yak). hadeh. untung belum punya anak."
845,"benci perpisahan! really hate! ini sebabnya ga mau nikah muda, ga mau terlalu dalam banget kenal orang, ga mau terlalu sayang banget kalo ujungnya harus pisah. https://t.co/mqze16hhig"
846,@minkyuqu han seongwoo gamau nikah muda:)
847,"@jvleha me 17 : mamah nikah umur berapa?
mom : 22
me 17 : ih muda banget. aku 25 aja lah.
mom : tua banget kamu. 22 tuh pas.
me 17 : yaudah aku 22 aja deh.
mom : loh kamu gak mau bahagia-in mamah dulu? 

true🙃"
848,"akhir-akhir ini di instagram banyak muncul foto orang pada nikah. 
gue ngga pernah kebayang nikah muda sejujurnya.
tapi kadang kalo liat post orang langsung ""oh.... udah pada nikah ya. seru juga.""
tapi kemudian lagi gue sadar diri kalo nikah itu bukan cuma soal will you marry me"
849,@yourcereal_ “muka nikah muda” th kumaha wkwkwkw
850,"@fasyaevelyn nanti isinya ajakan nikah muda sama poligami:"")"
851,"heran sama manusia satu ini, lagi jomlo postingan storynya gajah-jauh dari nikah muda, analogi wanita adalah perhiasan, dan pria-pria soleh standar masyarakat. giliran udah ngga jomlo, isinya buchenn semua. kamu, sehat?"
852,"@mudrighh kamu mau nikah muda ya?

kamu harus yakin sih dengam pilihan kamu, jangan cuma karena takut kehilangan dia aja. dari diri kamu harus ada keyakinan sendiri, karena kehidupan setelah menikah itu different sama pacaran :).

semangat❤"
853,@kryshalr hoohh mereka jga blm punya anak kan😭. usia nikah nya jga msh muda😭
854,"@fajarmerona1 @kompasiana udh tdk zaman skrg dijodohkan,klu udh pcran mesum terpaksa nikah muda, byk 😀 iya kolaps lah usaha krn byk dosa,lht lah mrk yg nikah hsl zina apes kehidupan rmh tangga nya,krn pernikahan tdk diridhoi tuhan,tp diridhoi setan 😀"
855,"@diajenglrst kalo dipikir-pikir iya juga yak... abisan joongki kayanya bukan tipikal yg bakal nikah muda, apalagi temen se gengnya si jo insung lee kwangsoo ama siapatu pada masih bujang semua"
856,"@moncheri_ya ada pikiran nikah muda aja ngga😌 bener bgt sih mending bahagiain diri sendiri dulu, kalo nikahkan belum tentu bahagia"
857,@ddaengkyu13 makasih sayangkuuuu! hehehe iya nih nikah muda jd udah punya buntut 😹
858,"hh mm hh mm
masih inget waktu mereka confirmed mau nikah.. gw rada shocked sama ga setuju (siapa gw? kwkwk) soalnya menurut gw joongki itungannya masih muda (di korea sono ye) dan hyekyo bisa dapet cowo yg lebih mateng dr joongki.. tapi mereka mau cerai gini ikut sedih juga siㅋ https://t.co/onccyxvxhj"
859,@0rdinarytale haduhhh klo gtu ngapain nikah kesian si jongki masi muda udh jadi duda 😭😭😭
860,"@dnylcste sebenernya nikah muda is totally fine kalau emang persiapan mental dan financialnya udh bener2 mateng...huhu kalau yang mengandalkan ""nanti rezeki datang setelah menikah"" tapi nggak diimbangi sama usaha diri sendiri ya nggak bakal dateng jg rezekinya kan..:'( kasian anaknya nanti"
861,@kamucuekin coba tanya?? paa nikah muda atau hamil duluan😭😭😭
862,@kesandunk intinya  jangan berzina dan nikah muda juga sih .. nikah diwaktu yg tepat aja :d
863,"self reminder : 
jangan sibuk mikirin pengen nikah muda aja, siapa tau yg datang duluan itu mati muda"
864,"tadi baca direplyan base, ada yg ngatain song hye kyo sama song joong ki nikah muda.

muda darimana jing"
865,"dan menikah muda itu,,  komen dong yg nikah mudaaa"
866,"@anindyah_nindy wahh baguss bgt kak,nikah muda emang prosesnya sulit bgt kak udh sering baca ttg nikah muda umumnya prosesnya emg sulit kak apalagi kalo orangtua ga setuju wkwk"
867,nikah muda krn paksaan/terpaksa. gmn kualitas keluarga yg dibangunnya? gmn kualitas didikan utk anak2nya? https://t.co/edzwirscq1
868,"@fajarmerona1 itu jk nikah kondisi dewasa,bkn kyk skrg,sok nya ikut sunah rasul nikah muda umur 25 udh nikah,tp ibadah &amp; akhlak nya bs kyk rasul tdk,ini kelakuan iblis sok ikut sunah rasul 😀"
869,@qnafess nikah muda
870,@helloheyu masih pengen muda dlu biar ga cepat nikah. serem
871,"perbedaan badguy dan goodguy

badguy
real life:pacaran, ngeue, mabu
sosmed:foto dengan gaya jari membentuk peace/metal sembari menjulurkan lidah.

goodguy
real life:bermain dan pacaran
sosmed: hijrah, pacaran haram, nikah muda, share ceramah, motivasi, ""aku soleh kalian tau itu!"""
872,@rickynsas wkwkwkwk.... bapaknya jae nikah muda.
873,bangunin ak jam 10 ok klo nga aku nikah muda
874,"@sherlytuerah jadi bini muda di sayang, bagaimana pun sah juga kalau bikin surat nikah 🤭"
875,@managuataubgst @fanbasebgst maap gerakan anti nikah muda✋✋
876,gelasih yang muda uda mau nikah ajah https://t.co/vq0l8xcwo9
877,"@fabooloous gatahan. mau nikah sm jinyoung, cuman mau sm jinyoung. hiks... gue akan rela nikah muda kl sm dia..."
878,"temen w mau nikah tiba tiba mak nanya ""kaka mau nikah muda juga?"" wkwkwkwkwkwkwkw jelas tidak dong ibu"
879,pengen nikah muda sama seungwoo kenapa sih
880,"ini kenapa pada share link tautan about nikah muda ke saya?
 mereka fikir saya masih muda? helloeeeeweeeee~"
881,"cita2 sy adalah ingin punya clothing distro yg akan menjadi trendsetter anak muda di kota bandung. 
kalo bisa se-indonesia bahkan juga mancanegara. 
ada yg bilang cowok itu mapan dan sukses setelah nikah. 
jadi gak… https://t.co/vfgz1idney"
882,"dulu pernah punya cita-cita nikah muda
tapi sekarang usia muda sudah terlewati. gimana dong ????"
883,"@ekeenamran aku pon penah kena sis. dah siap ada relay dengan that guy, last2 baru tahu laki tu suami orang. anak dah 3, laki tu muda lagi. biasala nikah awal, tak puas nak enjoy."
884,"ada 3 perbedaan ucapan temen nikah muda, di amerika korea indonesia.

di amerika     : congratulation
di korea         : chuga-hamnida
di indonesia  : kayanya hamil duluan"
885,kalo tau gini dari dulu aja w iyain diajakin nikah muda 🙃
886,"disaat orang2 di twitter bahas ttg 'kapan nikah' 

disitu saya merasa, saya masih terlalu muda. #mudahebat"
887,"waktu ntn phum temu tmn baru trs w disangka udah nikah, katanya dia kira aku kaya nikah muda gitu dr mukaku. astaga w ngakak dan mengaminkan saja😂😂😂"
888,kenapa woi pada dukung gw nikah muda😂😂 https://t.co/cdl3vpvd4x
889,@lightfuri pgn nikah muda?
890,‘mumpung belom nikah’ adalah sebuah pedoman anak muda yg masih laku dipasaran😌
891,"@askmenfess gue udah 21 juga ga punya dan ga pernah pacaran. tapi gue mah santai aja because untuk umur sekarang, pacaran terlalu buang-buang waktu. tapi ya ga pengen nikah muda juga sih."
892,"kenapa gk langsung nikah? 
mau puasin dulu masa muda. 
gimana mau ngepuasin masa muda, kalau doimu aja ngatur kehidupanmu. :')"
893,"@nobodysdonna ngomongin soal pernikahan. wwkwkwk
lu kenapa si emg pengen nikah muda?
lalu dilanjutkan dengan hotbah² yg gue juga gatau apa isinya.
intinya ya gitu deh. paahm kan ahahahahahahha"
894,pweaseee kak doain aku ya biar nikah muda sama minkyuuu😭🙏😭🙏😭🙏😭🙏😭🙏 https://t.co/yg5xhnds1r
895,@minjufh nikah muda aja sana biar gua dapet makanan gratis wkwk
896,"dulu tuh, nikah muda adalah salah satu cita cita gue.. tapi sekarang bersyukur banget ya allah di umur segini belum nikah."
897,@dianayyyyyyyyyy @ljeno_ey kalo lu nikah muda tar gua ngamplopinnya 20rebu doang pas lu hajatan
898,@karepmuopoha nikah muda aamiin yarobbal alamiin
899,"kadang gue tuh ngerasa kasian sama ibu ibu yang semangat banget ngegosipin anak orang nikah muda itu mba, pdhl engga, tautaunya anak dia yg gitu, hhh ksel."
900,@rekahcakrawala nikah muda:(
901,@zeungwuh folbek atau aku nikah muda sama minkyu?!😤
902,nikah muda apa mati muda???
903,nikah muda atau nikah tua?
904,"...

gayanya selangit bicara soal nikah, padahal ia dan praja masih terlalu muda untuk itu.

@konsekuensial"
905,@yuldaww nikah &amp; muda
906,@mingyutoon yaudahlah timbang nikah muda
907,"@hnfhsan @hallo_niken siap nikah usia muda,, bassssiiiiii cooooook kampret"
908,"cerita tetangga,dia lebih muda dariku, memilih nikah muda n punya 1 anak. tapi suaminya jahat banget, suka main pukul dan sekarang istrinya dibalikin. si istri kok betah ya, tinggalin aja kenapa? aku kasihan sama anaknya. karena anaknya bilang ""ayah jahat, suka mukul mama"""
909,"untung adinda kuliah di kampus yg mahasiswanya pada ngebet nikah muda jadi berebutan lulus cepet, akhirnya ikutan terpacu juga nyelesain skripsi tapi tida terpacu ingin niqa muda jg"
910,"temen temen w ada yg udah nikah dgn umur 19 an.itu gua mikir suami nya kaya 7 turunan apa begimana si??
kok ya gampang banget buat mutusin nikah muda:("
911,@khalifalf @audynda @dios_nur lu kan dulu orang yang paling sering ngomong mau nikah muda. geceee makanya lip biar terwujud cita cita lu itu
912,"nikah muda jg bisa masuk kelingkaran setan, misal: catin perempuan ternyata anemia &gt; hamil &gt; resiko kematian ibu dan anak tinggi ketika ibu anemia, atau bblr &gt; stunting, dll. yg bs jadi masalah baru dan jd beban negara @the_magdalene 

https://t.co/cvhcpjpwss"
913,"best pulak dgr diorg cerita pasal zaman kahwin diorg, nikah gantung, kahwin muda, ngorat la apa la weyhhh tak sangka aku dgr diorg membawang weyhhhhh

tua gak aku ni"
914,punya emak gamau anaknya nikah muda tpnya sibuk bgt nyariin laki2 mapan yg udah siap nikah. napadah u mak 😩
915,"sekarang tuh lagi jaman ya hijrah disangkutpautkan dengan cinta2an, nikah muda, dan hal2 yang berbau asmara gitu?

jadi hal yang populer bgt kayaknya. banyak anak2 muda yang katanya sudah ""hijrah"" yang berkoar2 tentang cinta2an."
916,@hipwee makanya jgn sok jd istri ideal dgn nikah muda 😀
917,"dear bitchiez. kesibukan ga jd alasan buat jarang kumpul. mumpung msh muda blm pd nikah kalian tuh, mumpung blm dikerangkeng suami/istri dan diikutin sm anak. kumpul selagi bisa jgn alesan mulu. sometimes kalian bakal rindu bgt kl kita udah gbs qtime lg. https://t.co/otxthj4jms"
918,"itu yg nikah muda, nabung nya dari sd atau tk ya? cerita sini deh..."
919,"ada yang terlahir hidup udah kaya
ada yang terlahir hidup miskin
ada yang masih muda udah nikah
ada yang masih muda udah wafat
ada yang orang tuanya masih ada
ada yang yatim piatu.

lu hidup enak masih bisa makan kebanyakan ngeluh, bersyukur tolol."
920,"@chajunmyluv iyaa fufu ak nikah muda sama taeeun 😭

btw salken dindaa😙💕"
921,@variasipunk @zianafazura @rifqiiyusuf kajian nikah muda
922,aku dulu pengen banget nikah muda diumur 16 tahun. tapi gak kesampean yauda lahyaa cong
923,"yg juga miris dari menikah muda adalah alasan ""biar kalau nanti anak kita udah gede, kitanya masih muda"" yaa kalau abis nikah langsung dikasih rejeki menimang anak... https://t.co/e49qrgp6wx"
924,@hidachoi mungkin kamu join grup nikah muda
925,@zzashs karena kita yang generasi 90an banyak milih nikah muda. padahal kita bebas mau nentuin nikahnya kapan sampe tuhan berkata saatnya *eyah wkwk
926,"@azariacan1 tak tunggu lahire, sinambi nikah muda sik, terus poligami muehehe"
927,ngeri banget denger cerita temen yang nikah muda tanpa pacaran :(
928,@cangkemaaann2 lu lebi pantes mati muda daripada nikah muda ndod fufufu 😛
929,"@astridptrn woylaahh iya bgt! hahahahaha blm lagi yang ayat2 nikah muda:') aku mah apa atuh, masak indomie ge kebanyakan kuahnya"
930,"@yasmineee_____ @misooll iyaaa woe, pernah dibikin status sama sarah, dita nikah muda asheup😛"
931,"@tiyarachan @afinungaw_ @slwlrarnt kajian inspiratif dengan tema "" nikah muda setelah uas """
932,"@cangkemaaann2 enak ga ndod nikah muda? aku masih muda soalnya ni ndod, fufufu jajajaja"
933,@cangkemaaann2 makanya mati muda aja ea jgn nikah muda
934,"nama: belum diketahui
cita-cita: nikah muda sambil kuliah.

enak x y"
935,tiba-tiba random kepikiran ada org nikah muda lah gue harus sekolah dulu 10 tahun trs 2 tahun buat praktek dan ingin muasin diri dulu baru klo udh ada nikah dan kira-kira gue nikah 28 tahun keatas :)
936,jadi cewe sendiri &amp; paling muda diantara circle kolega kantor ini sungguh awkward. kerjaannya cowo2 tu kl ga ngomongin cewe ya ngomongin hbs nikah ngapain. bukannya gatau yg mereka omongin tapi i can't relate &amp; risih jg ngomongin begituan depan org banyak literally everytime duh
937,eunsang aku belum mau nikah muda pls
938,"tetangga cewek msh muda ke rumah minta surat pengantar buat cerai. hbs orgnya pergi ibu lgsg blg ""raoleh nikah muda, bljr dr pengalaman org"" trs masuk ke kamar aja gt😂😂😂"
939,"minta pendapat dund tentang nikah muda,jelasin ae pendapat nya kenapa gimana dan bla bla — ya kalo misalnya emang beneran siap mental sama materi sih oke aja https://t.co/wls3vdemjf"
940,"aduhh gw malu ama diri gw sendiri, cuma karena si dosen pas absen nanya gw darimana sedangkan anak lain ga di tanya gw jadi ngerasa spesial. cuma krn di cie cie in, ekspetasi gw melambung. dr spesalisnya madib muda, ganteng, dan ada yg bilang belum nikah. langsung deh otak gw"
941,"@minfhyung @hanseungwuo @simcnscys gimane ceritanya mak lo lebih muda, emak lo nikah di luar hamil?"
942,heran sama orang orang yg nikah muda itu uangnya nabung dari sd kali ya
943,"selamat malam cucu2ku, untuk menghindari zina itu tidak hanya menikah muda jika memang tidak mau nikah muda, mati muda misalnya ~"
944,"trs nikah muda waktu belom siap, huhu teman-temanku."
945,"halo kaum hawa, aku mau nanya dong. kebanyakan dari kalian kok pengen nikah muda itu biar apasih ? nanya serius vroh."
946,@a1_feri + menunda nikah muda
947,"sungjae itu suka sama anak-anak, dan dia pingin nikah muda. tapi karena kesibukannya maka itu akan sulit."
948,"@apiss09 aih duit lebih banyak gaya hidup dinaikin, cita2 nikah muda. praktis banget idup lau sro"
949,"@jvleha sepupu ku nikah muda,umur 19:)"
950,"punya sekumpulan temen yang hampir semua udah punya pacar/calon, dari 6 orang itu aku yang paling muda dan jomblo wkwk. tapi, setiap lagi ngumpul trs ada orang asing yang ngajak ngobrol gitu selalu bilang ""kayanya mba ini nih yang duluan nikah"". nunjuk aku. iya."
951,"5. ""naruto sama hinata itu hitungannya nikah muda gak ya?"" https://t.co/zshv5m7yfv"
952,"@rockygerung sore prof, duduk bersama membahas masa depang anak muda, prof klu boleh tau, menurut prof lebih baik mana, cepat nikah ato lambat nikah untuk jaman sekarang ? https://t.co/b1pckbtqx9"
953,@kdrama_menfess dazzling. gue kira hyeja balik lg jd muda trs nikah eh malah beneran tua sialan abhahahsbshz
954,@yasminnurbaiti @jhn_putra wkwkwkkwk awas bentar lg lu dikomen nitijen yg nikah muda jep
955,@americanodaegu tapi kalo bukan seokjin aneh rasanya:( nanti seokjin nikah sama aku aja terus jadi idol muda nan tampan yang udah nikah dan punya anak👍
956,"buka grup smk di wa dan langsung kaget pas baca sohib terdekat gua pas smk bakalan nikah diumur yang sangat muda😂, gua seneng banget sih dengernya , bahkan gua turut berbahagia dan mendoakan🙏😇 tapi kok disisi lain gua mikir juga sih , kok temen gua sesiap"
957,@lichaeyeont @hwngmihyun chaegi nikah muda wkwk
958,@tubbirfess nikah muda kak
959,"waktu muda pengen nikah
sudah nikah pengen punya
anak
sudah punya anak pengen punya cucu
sudah punya cucu ......,,..
ternyata,,haya menunggu ajal tiba...bisa esok,lusa atau beberapa detik lagi........"
960,"kadang suka mikir, lu nikah muda udah tau resiko nya belum, udah siap ninggalin hirup pikuk masa muda belum -_-"
961,"me: kalo liat sg yg suami istri dah ada anak tu ih ucul bgtt. ditambah semalem w mimpi soswit bgt sama crush. pen nikah ya ampun

also me: ih kok geli liat sg pasutri muda mudi kayak yg,,,, hadeh w g ng1ri tp tu kl3an jat0hnya k0k cr1ng333"
962,"tadi pas beli hore, ketemu cewek dan cowok sma lagi makan berdua, ohh mungkin nikah muda 😅"
963,@sarahsonyaa fajri katanya lagi belajar taurat. kemarin pas puasa udah khatam kitab injil 3 kali hahahaha. yardo lagi kaderisasi indonesia tanpa pacaran dan nikah muda hahaha
964,"@amrshaleh kalo ada yang bilang gitu dijak ngopi ae wkwkwk 
kan ya tho musim or ga musim, nikah muda gaada salahnya kalo emang kedua belah pihak udah siap. kalo nanggepin kata orang gaada habisnya wkwkk"
965,"@priyandabp ga masalah bg orang mau nikah muda, tapi ya itu, asal udah siap semua konsekuensinya. dan siap materi dan mental juga. kalo yg nikah muda karena  mau menghindari zina doang ya gapapa juga sih. emangnya w siapa ngatur ngatur orang :("
966,"@rsulistiohadi wakswaks. tapi coba bayangin enak tau. w kalo nikah, maunya justru pas muda."
967,@rsulistiohadi enak tau nikah muda. masih menggebu2 dan nanti jarak sm anaknya gajauh.
968,"@affyaaaa nah kalo ada yg bilang ""alah kan ini musim nikah muda"".."
969,"@yourspluto temen lu yg ngebet wkwk, harusnya mereka pindah ke jepang aja disana lg ada pergerakan anak tanpa kb 😂🤣 kalo disini kasian nikah muda banyak cerai muda atau ditinggal juga banyak 🤣 tp ya mitamit sih jan sampe"
970,"but, jatuh cinta kali ini beda. sewaktu muda mah luar biasa, skrng biasa aja. tapi perilaku jatuh cinta yg skrng lebih dewasa; begitu ada rasa, saling suka, kerumahnya dan ngobrol sama ibu-bapaknya. kami skrng komitmen, jalani, saling terbuka, kenali sikap, tahun depan nikah😎"
971,"@mazzini_guisepe ingetnya sih dulu pas nikahnya live ya. istri muda, nikah di gereja. btw bukannya menteri itu muslim y?
ga yakin lah ada dicina, palingan diistirahatkan..
siapa bisa jamin satu waktu nanti dia ga curhat
byk nama keseret"
972,@rpautobase asik nikah muda
973,"aku tuh lagi disini ya di tempat baso gotan ""godaan mantan"" namanya aduh wkwk. bukan itu tapi, tadi di depan ada pasanhan muda mudi gitu baru nikah kali ya. gilee cium² tangan, benerin rambut, eh dia sendiri yg pindah risih sendiri kan wkwk. https://t.co/hwvtdr5abz"
974,"nikah muda atau ngga? alesan nya? — klo aku sih jjur aja pgn nikah muda, alesan nya ya krn aku ngerasa mampu aja sih, dan nikah ya sm org yg psti saling ingin menjaga lah tentunya ga sembarang. sama si doi cenah wkkwkw https://t.co/u6g8c1uywe"
975,"23. irp-nya astoria ga akan nikah muda, kok 🤣 well, kawin lari sih masih mungkin tapi ga mungkin lulus langsung nikah. karena dia aja ngerasa belum bisa urus diri sendiri, apalagi urus suami dan anak :|"
976,"liat mereka nikah seneng jg, smp punya temen cita2nya nikah. ada ga yg mau nikah muda, mau dong diundang. aku mau coba kateringnya, mau 2 porsi"
977,"tetangga sebelah udah banyak yg nikah muda, dulu temen main pas masih kecil. seneng sih liatnya"
978,@twenwan nikah muda tjoy mamakku
979,"@ameliapuji21 tapi cita cita lu nikah muda, jadi kumaha?"
980,@oreomilkeutea nikah muda
981,aku kalau jadi kau makcik ada pencen semua aku pergi jolie ja.laki tu pi la campak kat bini muda tu. umur dah 60 pencen ada rumah ada kereta ada tapi dok royan laki nikah lain. makcik cuba pi sopping makcikkk aduh stress aku. love urself la makcik lantak la laki kau tu.
982,@ffzzttyy obrolan random karo berly lil bahas konco ku sg terkena virus nikah muda
983,pembekalan pemikiran kepada usia muda itu sngt penting. sbb rasa keingintahuan usia muda kadang tidak terkontrol. apalagi jika terjadi hubungan (+) pra nikah. kerugian paling besar terjadi ke pihak perempuan sbb kehormatan adlh yg pokok bagi perempuan. bukan pada paras menawan.
984,"emg mau nikah di usia muda?udah punya apa? — yakalo rejekinya nikah di usia muda, mau gimana non.
punya apa ya?emg musti banget yak nikah punya apa apa?ribed amat anon. https://t.co/gohj45ii9g"
985,"@farsabet anak muda skrg pengen buru"" nikah"
986,"nah ini, jangan mentang-mentang lagi musimnya nikah muda main nikah aja, giliran punya anak? minta cerai, dan nyuruh suami ngurus anaknya? gak tau juga kalo itu perempuan kena baby blues apa gimana, tapi kok aku agak gimana ya, pernikahan itu menurut aku pribadi sih ya"
987,"@womanfeeds allahu akbar gemes bgt!!!!

kalo kayak gini jadi pengen nikah muda :(
tapi gamau buat sama ngelahirin nya, takut wkwkwkkwkwkwkw"
988,"@christoganesha @safiraelnava kalian tentuin dulu, aku nikah muda apa engga ini?"
989,"ngga gampang si nikah muda, tapi itu malah jadi greget tersendiri"
990,"anak slalu d titip disini, mamaknya melalak terooos hepi hepi . kalok masik belom siap nikah usia muda tolong ya gausa kawen. rmh kami bkn tmpat penitipan anak 😑 https://t.co/qviz33l9vz"
991,alesan biar diksi nikah muda apaan
992,@rafihumam2 ck nikah nikah mulu selaw masi muda masi lama
993,pak pulisi saya belum mau nikah muda
994,"abis nyampe rs yaudah dia pamit lalu pergi, parkir aja enggak. boro2 kepo pasiennya siapa, agamanya apa, masih muda atau engga, udah nikah apa belum. bahkan yang semalem masnya sampe lupa ga pake sendal :( https://t.co/5jkdluvwv3"
995,kalian cewek kalau nikah sama cowok yang lebih muda dari kalian gimana ? — hah? gatau wkwkwk https://t.co/gosm5tdd2i
996,@6ersetiadi ya gapapasi kalo dia berkeyakinan nikah muda kan bisa aja.
997,eh yg pada nikah muda tu nabungnya dari sd ya apa gmn
998,@rismaputeri wah nikah muda banget :)
999,@nanidlot hemat pangkal nikah muda
1000,@syafiqmnsw @diaherawati4 dari kecil udh bisa nabung buat nikah muda
